stim_ID,true_label,bg_hue,bg_r,bg_g,bg_b,obj_r,obj_g,obj_b,bg_int,obj_int,delta_int,bg_sat,obj_sat,delta_sat,hsv_bg,hsv_obj,delta_hsv
315,yellow,green,0.45,0.5,0.45,0.3,0.3,0.21,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.500000]","[0.166667,0.300000,0.300000]","[-0.166667,0.200000,-0.200000]"
316,yellow,green,0.09999999999999998,0.5,0.09999999999999998,0.3,0.3,0.21,0.5,0.3,0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.500000]","[0.166667,0.300000,0.300000]","[-0.166667,-0.500000,-0.200000]"
317,yellow,green,0.0,0.5,0.0,0.3,0.3,0.21,0.5,0.3,0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.500000]","[0.166667,0.300000,0.300000]","[-0.166667,-0.700000,-0.200000]"
318,yellow,blue,0.08999999999999998,0.08999999999999998,0.09999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.100000]","[0.166667,0.300000,0.300000]","[-0.500000,0.200000,0.200000]"
319,yellow,blue,0.01999999999999999,0.01999999999999999,0.09999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.100000]","[0.166667,0.300000,0.300000]","[-0.500000,-0.500000,0.200000]"
320,yellow,blue,0.0,0.0,0.09999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.100000]","[0.166667,0.300000,0.300000]","[-0.500000,-0.700000,0.200000]"
321,yellow,blue,0.45,0.45,0.5,0.3,0.3,0.21,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.500000]","[0.166667,0.300000,0.300000]","[-0.500000,0.200000,-0.200000]"
322,yellow,blue,0.09999999999999998,0.09999999999999998,0.5,0.3,0.3,0.21,0.5,0.3,0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.500000]","[0.166667,0.300000,0.300000]","[-0.500000,-0.500000,-0.200000]"
323,yellow,blue,0.0,0.0,0.5,0.3,0.3,0.21,0.5,0.3,0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.500000]","[0.166667,0.300000,0.300000]","[-0.500000,-0.700000,-0.200000]"
324,yellow,yellow,0.09999999999999998,0.09999999999999998,0.08999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.100000]","[0.166667,0.300000,0.300000]","[0.000000,0.200000,0.200000]"
325,yellow,yellow,0.09999999999999998,0.09999999999999998,0.01999999999999999,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.100000]","[0.166667,0.300000,0.300000]","[0.000000,-0.500000,0.200000]"
326,yellow,yellow,0.09999999999999998,0.09999999999999998,0.0,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.100000]","[0.166667,0.300000,0.300000]","[0.000000,-0.700000,0.200000]"
327,yellow,yellow,0.5,0.5,0.45,0.3,0.3,0.21,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.500000]","[0.166667,0.300000,0.300000]","[0.000000,0.200000,-0.200000]"
328,yellow,yellow,0.5,0.5,0.09999999999999998,0.3,0.3,0.21,0.5,0.3,0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.500000]","[0.166667,0.300000,0.300000]","[0.000000,-0.500000,-0.200000]"
329,yellow,yellow,0.5,0.5,0.0,0.3,0.3,0.21,0.5,0.3,0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.500000]","[0.166667,0.300000,0.300000]","[0.000000,-0.700000,-0.200000]"
330,yellow,gray,0.0,0.0,0.0,0.3,0.3,0.09000000000000001,0.0,0.3,-0.3,0.0,0.7,-0.7,"[0.000000,0.000000,0.000000]","[0.166667,0.700000,0.300000]","[0.166667,0.700000,0.300000]"
331,yellow,gray,0.7,0.7,0.7,0.3,0.3,0.09000000000000001,0.7,0.3,0.4,0.0,0.7,-0.7,"[0.000000,0.000000,0.700000]","[0.166667,0.700000,0.300000]","[0.166667,0.700000,-0.400000]"
332,yellow,red,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.100000]","[0.166667,0.700000,0.300000]","[0.166667,0.200000,0.200000]"
333,yellow,red,0.09999999999999998,0.0,0.0,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.100000]","[0.166667,0.700000,0.300000]","[0.166667,-0.300000,0.200000]"
334,yellow,red,0.5,0.25,0.25,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.500000]","[0.166667,0.700000,0.300000]","[0.166667,0.200000,-0.200000]"
335,yellow,red,0.5,0.0,0.0,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.500000]","[0.166667,0.700000,0.300000]","[0.166667,-0.300000,-0.200000]"
336,yellow,green,0.04999999999999999,0.09999999999999998,0.04999999999999999,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.100000]","[0.166667,0.700000,0.300000]","[-0.166667,0.200000,0.200000]"
337,yellow,green,0.0,0.09999999999999998,0.0,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.100000]","[0.166667,0.700000,0.300000]","[-0.166667,-0.300000,0.200000]"
338,yellow,green,0.25,0.5,0.25,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.500000]","[0.166667,0.700000,0.300000]","[-0.166667,0.200000,-0.200000]"
339,yellow,green,0.0,0.5,0.0,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.500000]","[0.166667,0.700000,0.300000]","[-0.166667,-0.300000,-0.200000]"
340,yellow,blue,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.100000]","[0.166667,0.700000,0.300000]","[-0.500000,0.200000,0.200000]"
341,yellow,blue,0.0,0.0,0.09999999999999998,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.100000]","[0.166667,0.700000,0.300000]","[-0.500000,-0.300000,0.200000]"
342,yellow,blue,0.25,0.25,0.5,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.500000]","[0.166667,0.700000,0.300000]","[-0.500000,0.200000,-0.200000]"
343,yellow,blue,0.0,0.0,0.5,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.500000]","[0.166667,0.700000,0.300000]","[-0.500000,-0.300000,-0.200000]"
344,yellow,yellow,0.09999999999999998,0.09999999999999998,0.04999999999999999,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.100000]","[0.166667,0.700000,0.300000]","[0.000000,0.200000,0.200000]"
345,yellow,yellow,0.09999999999999998,0.09999999999999998,0.0,0.3,0.3,0.09000000000000001,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.100000]","[0.166667,0.700000,0.300000]","[0.000000,-0.300000,0.200000]"
346,yellow,yellow,0.5,0.5,0.25,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.500000]","[0.166667,0.700000,0.300000]","[0.000000,0.200000,-0.200000]"
347,yellow,yellow,0.5,0.5,0.0,0.3,0.3,0.09000000000000001,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.500000]","[0.166667,0.700000,0.300000]","[0.000000,-0.300000,-0.200000]"
348,yellow,gray,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.7,0.7,0.48999999999999994,0.29999999999999993,0.7,-0.4,0.0,0.3,-0.3,"[0.000000,0.000000,0.300000]","[0.166667,0.300000,0.700000]","[0.166667,0.300000,0.400000]"
349,yellow,gray,1.0,1.0,1.0,0.7,0.7,0.48999999999999994,1.0,0.7,0.30000000000000004,0.0,0.3,-0.3,"[0.000000,0.000000,1.000000]","[0.166667,0.300000,0.700000]","[0.166667,0.300000,-0.300000]"
350,yellow,red,0.49999999999999994,0.44999999999999996,0.44999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.500000]","[0.166667,0.300000,0.700000]","[0.166667,0.200000,0.200000]"
351,yellow,red,0.49999999999999994,0.09999999999999996,0.09999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.500000]","[0.166667,0.300000,0.700000]","[0.166667,-0.500000,0.200000]"
352,yellow,red,0.49999999999999994,0.0,0.0,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.500000]","[0.166667,0.300000,0.700000]","[0.166667,-0.700000,0.200000]"
353,yellow,red,0.8999999999999999,0.8099999999999999,0.8099999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.900000]","[0.166667,0.300000,0.700000]","[0.166667,0.200000,-0.200000]"
354,yellow,red,0.8999999999999999,0.17999999999999994,0.17999999999999994,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.900000]","[0.166667,0.300000,0.700000]","[0.166667,-0.500000,-0.200000]"
355,yellow,red,0.8999999999999999,0.0,0.0,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.900000]","[0.166667,0.300000,0.700000]","[0.166667,-0.700000,-0.200000]"
356,yellow,green,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.500000]","[0.166667,0.300000,0.700000]","[-0.166667,0.200000,0.200000]"
357,yellow,green,0.09999999999999996,0.49999999999999994,0.09999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.500000]","[0.166667,0.300000,0.700000]","[-0.166667,-0.500000,0.200000]"
358,yellow,green,0.0,0.49999999999999994,0.0,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.500000]","[0.166667,0.300000,0.700000]","[-0.166667,-0.700000,0.200000]"
359,yellow,green,0.8099999999999999,0.8999999999999999,0.8099999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.900000]","[0.166667,0.300000,0.700000]","[-0.166667,0.200000,-0.200000]"
360,yellow,green,0.17999999999999994,0.8999999999999999,0.17999999999999994,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.900000]","[0.166667,0.300000,0.700000]","[-0.166667,-0.500000,-0.200000]"
361,yellow,green,0.0,0.8999999999999999,0.0,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.900000]","[0.166667,0.300000,0.700000]","[-0.166667,-0.700000,-0.200000]"
362,yellow,blue,0.44999999999999996,0.44999999999999996,0.49999999999999994,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.500000]","[0.166667,0.300000,0.700000]","[-0.500000,0.200000,0.200000]"
363,yellow,blue,0.09999999999999996,0.09999999999999996,0.49999999999999994,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.500000]","[0.166667,0.300000,0.700000]","[-0.500000,-0.500000,0.200000]"
364,yellow,blue,0.0,0.0,0.49999999999999994,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.500000]","[0.166667,0.300000,0.700000]","[-0.500000,-0.700000,0.200000]"
365,yellow,blue,0.8099999999999999,0.8099999999999999,0.8999999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.900000]","[0.166667,0.300000,0.700000]","[-0.500000,0.200000,-0.200000]"
366,yellow,blue,0.17999999999999994,0.17999999999999994,0.8999999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.900000]","[0.166667,0.300000,0.700000]","[-0.500000,-0.500000,-0.200000]"
367,yellow,blue,0.0,0.0,0.8999999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.900000]","[0.166667,0.300000,0.700000]","[-0.500000,-0.700000,-0.200000]"
368,yellow,yellow,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.500000]","[0.166667,0.300000,0.700000]","[0.000000,0.200000,0.200000]"
369,yellow,yellow,0.49999999999999994,0.49999999999999994,0.09999999999999996,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.500000]","[0.166667,0.300000,0.700000]","[0.000000,-0.500000,0.200000]"
370,yellow,yellow,0.49999999999999994,0.49999999999999994,0.0,0.7,0.7,0.48999999999999994,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.500000]","[0.166667,0.300000,0.700000]","[0.000000,-0.700000,0.200000]"
371,yellow,yellow,0.8999999999999999,0.8999999999999999,0.8099999999999999,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.900000]","[0.166667,0.300000,0.700000]","[0.000000,0.200000,-0.200000]"
372,yellow,yellow,0.8999999999999999,0.8999999999999999,0.17999999999999994,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.900000]","[0.166667,0.300000,0.700000]","[0.000000,-0.500000,-0.200000]"
373,yellow,yellow,0.8999999999999999,0.8999999999999999,0.0,0.7,0.7,0.48999999999999994,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.900000]","[0.166667,0.300000,0.700000]","[0.000000,-0.700000,-0.200000]"
374,yellow,gray,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.7,0.7,0.21000000000000002,0.29999999999999993,0.7,-0.4,0.0,0.7,-0.7,"[0.000000,0.000000,0.300000]","[0.166667,0.700000,0.700000]","[0.166667,0.700000,0.400000]"
375,yellow,gray,1.0,1.0,1.0,0.7,0.7,0.21000000000000002,1.0,0.7,0.30000000000000004,0.0,0.7,-0.7,"[0.000000,0.000000,1.000000]","[0.166667,0.700000,0.700000]","[0.166667,0.700000,-0.300000]"
376,yellow,red,0.49999999999999994,0.24999999999999997,0.24999999999999997,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.500000]","[0.166667,0.700000,0.700000]","[0.166667,0.200000,0.200000]"
377,yellow,red,0.49999999999999994,0.0,0.0,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.500000]","[0.166667,0.700000,0.700000]","[0.166667,-0.300000,0.200000]"
378,yellow,red,0.8999999999999999,0.44999999999999996,0.44999999999999996,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.900000]","[0.166667,0.700000,0.700000]","[0.166667,0.200000,-0.200000]"
379,yellow,red,0.8999999999999999,0.0,0.0,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.900000]","[0.166667,0.700000,0.700000]","[0.166667,-0.300000,-0.200000]"
380,yellow,green,0.24999999999999997,0.49999999999999994,0.24999999999999997,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.500000]","[0.166667,0.700000,0.700000]","[-0.166667,0.200000,0.200000]"
381,yellow,green,0.0,0.49999999999999994,0.0,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.500000]","[0.166667,0.700000,0.700000]","[-0.166667,-0.300000,0.200000]"
382,yellow,green,0.44999999999999996,0.8999999999999999,0.44999999999999996,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.900000]","[0.166667,0.700000,0.700000]","[-0.166667,0.200000,-0.200000]"
383,yellow,green,0.0,0.8999999999999999,0.0,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.900000]","[0.166667,0.700000,0.700000]","[-0.166667,-0.300000,-0.200000]"
384,yellow,blue,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.500000]","[0.166667,0.700000,0.700000]","[-0.500000,0.200000,0.200000]"
385,yellow,blue,0.0,0.0,0.49999999999999994,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.500000]","[0.166667,0.700000,0.700000]","[-0.500000,-0.300000,0.200000]"
386,yellow,blue,0.44999999999999996,0.44999999999999996,0.8999999999999999,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.900000]","[0.166667,0.700000,0.700000]","[-0.500000,0.200000,-0.200000]"
387,yellow,blue,0.0,0.0,0.8999999999999999,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.900000]","[0.166667,0.700000,0.700000]","[-0.500000,-0.300000,-0.200000]"
388,yellow,yellow,0.49999999999999994,0.49999999999999994,0.24999999999999997,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.500000]","[0.166667,0.700000,0.700000]","[0.000000,0.200000,0.200000]"
389,yellow,yellow,0.49999999999999994,0.49999999999999994,0.0,0.7,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.500000]","[0.166667,0.700000,0.700000]","[0.000000,-0.300000,0.200000]"
390,yellow,yellow,0.8999999999999999,0.8999999999999999,0.44999999999999996,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.900000]","[0.166667,0.700000,0.700000]","[0.000000,0.200000,-0.200000]"
391,yellow,yellow,0.8999999999999999,0.8999999999999999,0.0,0.7,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.900000]","[0.166667,0.700000,0.700000]","[0.000000,-0.300000,-0.200000]"
